League,Season,Matchday,Match_Date,Match_Time,Home_Team,Home_Team_Short,Guest_Team,Guest_Team_Short,Home_Goals,Guest_Goals,Home_Points,Guest_Points,Location,Stadium,Viewers
2. Bundesliga,2016/2017,18. Spieltag,2017-01-28,13:00:00,Erzgebirge Aue,Aue,1. FC Heidenheim 1846,Heidenheim,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,18. Spieltag,2017-01-29,13:30:00,1. FC Nürnberg,Nürnberg,SG Dynamo Dresden,Dresden,1,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,18. Spieltag,2017-01-29,13:30:00,FC St. Pauli,St. Pauli,VfB Stuttgart,Stuttgart,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,18. Spieltag,2017-01-29,13:30:00,Karlsruher SC,Karlsruhe,Arminia Bielefeld,Bielefeld,3,2,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,18. Spieltag,2017-01-30,20:15:00,Hannover 96,Hannover,1. FC Kaiserslautern,Kaiserslautern,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,19. Spieltag,2017-02-03,18:30:00,SpVgg Greuther Fürth,Fürth,Hannover 96,Hannover,4,1,3,0,Fürth,Sportpark Ronhof Thomas Sommer,8465
2. Bundesliga,2016/2017,19. Spieltag,2017-02-03,18:30:00,1. FC Kaiserslautern,Kaiserslautern,FC Kickers Würzburg,Würzburg,1,0,3,0,Kaiserslautern,Fritz-Walter-Stadion,19943
2. Bundesliga,2016/2017,19. Spieltag,2017-02-03,18:30:00,Arminia Bielefeld,Bielefeld,TSV 1860 München,1860 München,2,1,3,0,Bielefeld,Schüco-Arena,16247
2. Bundesliga,2016/2017,19. Spieltag,2017-02-04,13:00:00,SV Sandhausen,Sandhausen,Erzgebirge Aue,Aue,2,0,3,0,Sandhausen,Hardtwaldstadion,4783
2. Bundesliga,2016/2017,19. Spieltag,2017-02-04,13:00:00,1. FC Heidenheim 1846,Heidenheim,1. FC Nürnberg,Nürnberg,2,3,0,3,Heidenheim,Voith-Arena,13300
2. Bundesliga,2016/2017,19. Spieltag,2017-02-05,13:30:00,Eintracht Braunschweig,Braunschweig,FC St. Pauli,St. Pauli,1,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,19. Spieltag,2017-02-05,13:30:00,SG Dynamo Dresden,Dresden,1. FC Union Berlin,Union Berlin,0,0,1,1,Dresden,DDV-Stadion,30153
2. Bundesliga,2016/2017,19. Spieltag,2017-02-05,13:30:00,VfL Bochum,Bochum,Karlsruher SC,Karlsruhe,1,1,1,1,Bochum,Vonovia Ruhrstadion,15294
2. Bundesliga,2016/2017,19. Spieltag,2017-02-06,20:15:00,VfB Stuttgart,Stuttgart,Fortuna Düsseldorf,Düsseldorf,2,0,3,0,Stuttgart,Neckarstadion,38200
2. Bundesliga,2016/2017,20. Spieltag,2017-02-10,18:30:00,1. FC Nürnberg,Nürnberg,Eintracht Braunschweig,Braunschweig,1,1,1,1,Nürnberg,Stadion Nürnberg,23152
2. Bundesliga,2016/2017,20. Spieltag,2017-02-10,18:30:00,Erzgebirge Aue,Aue,SpVgg Greuther Fürth,Fürth,0,0,1,1,Aue,Sparkassen-Erzgebirgsstadion,6500
2. Bundesliga,2016/2017,20. Spieltag,2017-02-10,18:30:00,Fortuna Düsseldorf,Düsseldorf,1. FC Kaiserslautern,Kaiserslautern,1,1,1,1,Düsseldorf,Esprit-Arena,21867
2. Bundesliga,2016/2017,20. Spieltag,2017-02-11,13:00:00,TSV 1860 München,1860 München,Karlsruher SC,Karlsruhe,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,20. Spieltag,2017-02-11,13:00:00,FC Kickers Würzburg,Würzburg,1. FC Heidenheim 1846,Heidenheim,0,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,20. Spieltag,2017-02-12,13:30:00,1. FC Union Berlin,Union Berlin,Arminia Bielefeld,Bielefeld,3,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,20. Spieltag,2017-02-12,13:30:00,VfB Stuttgart,Stuttgart,SV Sandhausen,Sandhausen,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,20. Spieltag,2017-02-12,13:30:00,FC St. Pauli,St. Pauli,SG Dynamo Dresden,Dresden,2,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,20. Spieltag,2017-02-13,20:15:00,Hannover 96,Hannover,VfL Bochum,Bochum,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,21. Spieltag,2017-02-17,18:30:00,1. FC Kaiserslautern,Kaiserslautern,SV Sandhausen,Sandhausen,3,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,21. Spieltag,2017-02-17,18:30:00,Eintracht Braunschweig,Braunschweig,Erzgebirge Aue,Aue,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,21. Spieltag,2017-02-17,18:30:00,1. FC Heidenheim 1846,Heidenheim,VfB Stuttgart,Stuttgart,1,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,21. Spieltag,2017-02-18,13:00:00,SpVgg Greuther Fürth,Fürth,Fortuna Düsseldorf,Düsseldorf,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,21. Spieltag,2017-02-18,13:00:00,VfL Bochum,Bochum,FC Kickers Würzburg,Würzburg,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,21. Spieltag,2017-02-19,13:30:00,SG Dynamo Dresden,Dresden,Hannover 96,Hannover,1,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,21. Spieltag,2017-02-19,13:30:00,Arminia Bielefeld,Bielefeld,FC St. Pauli,St. Pauli,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,21. Spieltag,2017-02-19,13:30:00,Karlsruher SC,Karlsruhe,1. FC Union Berlin,Union Berlin,1,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,21. Spieltag,2017-02-20,20:15:00,TSV 1860 München,1860 München,1. FC Nürnberg,Nürnberg,2,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,22. Spieltag,2017-02-24,18:30:00,1. FC Union Berlin,Union Berlin,TSV 1860 München,1860 München,2,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,22. Spieltag,2017-02-24,18:30:00,SV Sandhausen,Sandhausen,Eintracht Braunschweig,Braunschweig,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,22. Spieltag,2017-02-24,18:30:00,FC Kickers Würzburg,Würzburg,SpVgg Greuther Fürth,Fürth,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,22. Spieltag,2017-02-25,13:00:00,Fortuna Düsseldorf,Düsseldorf,1. FC Heidenheim 1846,Heidenheim,0,0,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,22. Spieltag,2017-02-25,13:00:00,Hannover 96,Hannover,Arminia Bielefeld,Bielefeld,2,2,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,22. Spieltag,2017-02-26,13:30:00,VfB Stuttgart,Stuttgart,1. FC Kaiserslautern,Kaiserslautern,2,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,22. Spieltag,2017-02-26,13:30:00,1. FC Nürnberg,Nürnberg,VfL Bochum,Bochum,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,22. Spieltag,2017-02-26,13:30:00,Erzgebirge Aue,Aue,SG Dynamo Dresden,Dresden,1,4,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,22. Spieltag,2017-02-27,20:15:00,FC St. Pauli,St. Pauli,Karlsruher SC,Karlsruhe,5,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,23. Spieltag,2017-03-03,18:30:00,SG Dynamo Dresden,Dresden,1. FC Kaiserslautern,Kaiserslautern,3,3,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,23. Spieltag,2017-03-03,18:30:00,VfL Bochum,Bochum,Fortuna Düsseldorf,Düsseldorf,1,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,23. Spieltag,2017-03-03,18:30:00,1. FC Union Berlin,Union Berlin,FC Kickers Würzburg,Würzburg,2,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,23. Spieltag,2017-03-04,13:00:00,TSV 1860 München,1860 München,FC St. Pauli,St. Pauli,1,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,23. Spieltag,2017-03-04,13:00:00,Karlsruher SC,Karlsruhe,Hannover 96,Hannover,2,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,23. Spieltag,2017-03-05,13:30:00,1. FC Heidenheim 1846,Heidenheim,SV Sandhausen,Sandhausen,2,2,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,23. Spieltag,2017-03-05,13:30:00,Arminia Bielefeld,Bielefeld,Erzgebirge Aue,Aue,2,2,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,23. Spieltag,2017-03-05,13:30:00,SpVgg Greuther Fürth,Fürth,1. FC Nürnberg,Nürnberg,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,23. Spieltag,2017-03-06,20:15:00,Eintracht Braunschweig,Braunschweig,VfB Stuttgart,Stuttgart,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,24. Spieltag,2017-03-10,18:30:00,FC St. Pauli,St. Pauli,1. FC Union Berlin,Union Berlin,1,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,24. Spieltag,2017-03-10,18:30:00,Erzgebirge Aue,Aue,Karlsruher SC,Karlsruhe,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,24. Spieltag,2017-03-10,18:30:00,VfB Stuttgart,Stuttgart,VfL Bochum,Bochum,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,24. Spieltag,2017-03-11,13:00:00,Hannover 96,Hannover,TSV 1860 München,1860 München,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,24. Spieltag,2017-03-11,13:00:00,FC Kickers Würzburg,Würzburg,SG Dynamo Dresden,Dresden,0,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,24. Spieltag,2017-03-12,13:30:00,SV Sandhausen,Sandhausen,SpVgg Greuther Fürth,Fürth,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,24. Spieltag,2017-03-12,13:30:00,1. FC Kaiserslautern,Kaiserslautern,1. FC Heidenheim 1846,Heidenheim,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,24. Spieltag,2017-03-12,13:30:00,1. FC Nürnberg,Nürnberg,Arminia Bielefeld,Bielefeld,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,24. Spieltag,2017-03-13,20:15:00,Fortuna Düsseldorf,Düsseldorf,Eintracht Braunschweig,Braunschweig,1,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,25. Spieltag,2017-03-17,18:30:00,Arminia Bielefeld,Bielefeld,1. FC Kaiserslautern,Kaiserslautern,2,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,25. Spieltag,2017-03-17,18:30:00,Eintracht Braunschweig,Braunschweig,1. FC Heidenheim 1846,Heidenheim,3,2,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,25. Spieltag,2017-03-17,18:30:00,TSV 1860 München,1860 München,FC Kickers Würzburg,Würzburg,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,25. Spieltag,2017-03-18,13:00:00,FC St. Pauli,St. Pauli,Hannover 96,Hannover,0,0,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,25. Spieltag,2017-03-18,13:00:00,SpVgg Greuther Fürth,Fürth,VfB Stuttgart,Stuttgart,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,25. Spieltag,2017-03-19,13:30:00,SG Dynamo Dresden,Dresden,SV Sandhausen,Sandhausen,2,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,25. Spieltag,2017-03-19,13:30:00,Karlsruher SC,Karlsruhe,Fortuna Düsseldorf,Düsseldorf,0,3,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,25. Spieltag,2017-03-19,13:30:00,VfL Bochum,Bochum,Erzgebirge Aue,Aue,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,25. Spieltag,2017-03-20,20:15:00,1. FC Union Berlin,Union Berlin,1. FC Nürnberg,Nürnberg,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,26. Spieltag,2017-03-31,18:30:00,Erzgebirge Aue,Aue,FC St. Pauli,St. Pauli,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,26. Spieltag,2017-03-31,18:30:00,1. FC Nürnberg,Nürnberg,Karlsruher SC,Karlsruhe,2,1,3,0,Nürnberg,Stadion Nürnberg,25000
2. Bundesliga,2016/2017,26. Spieltag,2017-03-31,18:30:00,Fortuna Düsseldorf,Düsseldorf,TSV 1860 München,1860 München,0,1,0,3,Düsseldorf,Esprit-Arena,20000
2. Bundesliga,2016/2017,26. Spieltag,2017-04-01,13:00:00,SV Sandhausen,Sandhausen,VfL Bochum,Bochum,0,0,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,26. Spieltag,2017-04-01,13:00:00,Hannover 96,Hannover,1. FC Union Berlin,Union Berlin,2,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,26. Spieltag,2017-04-01,13:00:00,FC Kickers Würzburg,Würzburg,Arminia Bielefeld,Bielefeld,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,26. Spieltag,2017-04-02,13:30:00,VfB Stuttgart,Stuttgart,SG Dynamo Dresden,Dresden,3,3,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,26. Spieltag,2017-04-02,13:30:00,1. FC Kaiserslautern,Kaiserslautern,Eintracht Braunschweig,Braunschweig,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,26. Spieltag,2017-04-02,13:30:00,1. FC Heidenheim 1846,Heidenheim,SpVgg Greuther Fürth,Fürth,0,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,27. Spieltag,2017-04-04,17:30:00,Karlsruher SC,Karlsruhe,FC Kickers Würzburg,Würzburg,1,1,1,1,Karlsruhe,Wildparkstadion,12710
2. Bundesliga,2016/2017,27. Spieltag,2017-04-04,17:30:00,Hannover 96,Hannover,1. FC Nürnberg,Nürnberg,1,0,3,0,Hannover,HDI-Arena,34000
2. Bundesliga,2016/2017,27. Spieltag,2017-04-04,17:30:00,FC St. Pauli,St. Pauli,SV Sandhausen,Sandhausen,0,0,1,1,"""Hamburg",Millerntor-Stadion,29085
2. Bundesliga,2016/2017,27. Spieltag,2017-04-04,17:30:00,Arminia Bielefeld,Bielefeld,Fortuna Düsseldorf,Düsseldorf,2,1,3,0,Bielefeld,SchücoArena,15645
2. Bundesliga,2016/2017,27. Spieltag,2017-04-05,17:30:00,1. FC Union Berlin,Union Berlin,Erzgebirge Aue,Aue,0,1,0,3,Berlin,An der Alten Försterei,20877
2. Bundesliga,2016/2017,27. Spieltag,2017-04-05,17:30:00,TSV 1860 München,1860 München,VfB Stuttgart,Stuttgart,1,1,1,1,München,Allianz Arena,47100
2. Bundesliga,2016/2017,27. Spieltag,2017-04-05,17:30:00,SpVgg Greuther Fürth,Fürth,Eintracht Braunschweig,Braunschweig,0,0,1,1,Fürth,Sportpark Ronhof | Thomas Sommer,8035
2. Bundesliga,2016/2017,27. Spieltag,2017-04-05,17:30:00,VfL Bochum,Bochum,1. FC Kaiserslautern,Kaiserslautern,0,0,1,1,Bochum,Ruhrstadion,12932
2. Bundesliga,2016/2017,27. Spieltag,2017-04-05,17:30:00,SG Dynamo Dresden,Dresden,1. FC Heidenheim 1846,Heidenheim,2,1,3,0,Dresden,DDV-Stadion,19687
2. Bundesliga,2016/2017,28. Spieltag,2017-04-07,18:30:00,SV Sandhausen,Sandhausen,Arminia Bielefeld,Bielefeld,1,3,0,3,Sandhausen,BWT-Stadion am Hardtwald,5000
2. Bundesliga,2016/2017,28. Spieltag,2017-04-07,18:30:00,FC Kickers Würzburg,Würzburg,Hannover 96,Hannover,0,0,1,1,Würzburg,Flyeralarm Arena,13000
2. Bundesliga,2016/2017,28. Spieltag,2017-04-07,18:30:00,1. FC Nürnberg,Nürnberg,FC St. Pauli,St. Pauli,0,2,0,3,Nürnberg,Stadion Nürnberg,29000
2. Bundesliga,2016/2017,28. Spieltag,2017-04-08,13:00:00,1. FC Heidenheim 1846,Heidenheim,VfL Bochum,Bochum,0,0,1,1,Heidenheim,Voith-Arena,11100
2. Bundesliga,2016/2017,28. Spieltag,2017-04-08,13:00:00,1. FC Kaiserslautern,Kaiserslautern,SpVgg Greuther Fürth,Fürth,2,0,3,0,Kaiserslautern,Fritz-Walter-Stadion,21812
2. Bundesliga,2016/2017,28. Spieltag,2017-04-09,13:30:00,Erzgebirge Aue,Aue,TSV 1860 München,1860 München,3,0,3,0,Aue,Sparkassen-Erzgebirgsstadion,10000
2. Bundesliga,2016/2017,28. Spieltag,2017-04-09,13:30:00,Fortuna Düsseldorf,Düsseldorf,1. FC Union Berlin,Union Berlin,2,2,1,1,Düsseldorf,Esprit-Arena,24721
2. Bundesliga,2016/2017,28. Spieltag,2017-04-09,13:30:00,VfB Stuttgart,Stuttgart,Karlsruher SC,Karlsruhe,2,0,3,0,Stuttgart,Mercedes-Benz-Arena,50000
2. Bundesliga,2016/2017,28. Spieltag,2017-04-10,20:15:00,Eintracht Braunschweig,Braunschweig,SG Dynamo Dresden,Dresden,1,0,3,0,Braunschweig,Eintracht-Stadion,-1
2. Bundesliga,2016/2017,29. Spieltag,2017-04-15,13:00:00,1. FC Nürnberg,Nürnberg,Erzgebirge Aue,Aue,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,29. Spieltag,2017-04-15,13:00:00,Hannover 96,Hannover,Eintracht Braunschweig,Braunschweig,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,29. Spieltag,2017-04-16,13:30:00,TSV 1860 München,1860 München,SV Sandhausen,Sandhausen,1,1,1,1,München,Allianz Arena,17600
2. Bundesliga,2016/2017,29. Spieltag,2017-04-16,13:30:00,SG Dynamo Dresden,Dresden,Fortuna Düsseldorf,Düsseldorf,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,29. Spieltag,2017-04-16,13:30:00,FC St. Pauli,St. Pauli,FC Kickers Würzburg,Würzburg,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,29. Spieltag,2017-04-16,13:30:00,VfL Bochum,Bochum,SpVgg Greuther Fürth,Fürth,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,29. Spieltag,2017-04-16,13:30:00,1. FC Union Berlin,Union Berlin,1. FC Kaiserslautern,Kaiserslautern,3,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,29. Spieltag,2017-04-16,13:30:00,Karlsruher SC,Karlsruhe,1. FC Heidenheim 1846,Heidenheim,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,29. Spieltag,2017-04-17,20:15:00,Arminia Bielefeld,Bielefeld,VfB Stuttgart,Stuttgart,2,3,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,30. Spieltag,2017-04-21,18:30:00,1. FC Kaiserslautern,Kaiserslautern,TSV 1860 München,1860 München,1,0,3,0,Kaiserslautern,Fritz-Walter-Stadion,27906
2. Bundesliga,2016/2017,30. Spieltag,2017-04-21,18:30:00,SpVgg Greuther Fürth,Fürth,SG Dynamo Dresden,Dresden,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,30. Spieltag,2017-04-21,18:30:00,Fortuna Düsseldorf,Düsseldorf,FC St. Pauli,St. Pauli,1,3,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,30. Spieltag,2017-04-22,13:00:00,1. FC Heidenheim 1846,Heidenheim,Arminia Bielefeld,Bielefeld,2,2,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,30. Spieltag,2017-04-22,13:00:00,Erzgebirge Aue,Aue,Hannover 96,Hannover,2,2,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,30. Spieltag,2017-04-23,13:30:00,SV Sandhausen,Sandhausen,Karlsruher SC,Karlsruhe,4,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,30. Spieltag,2017-04-23,13:30:00,FC Kickers Würzburg,Würzburg,1. FC Nürnberg,Nürnberg,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,30. Spieltag,2017-04-23,13:30:00,Eintracht Braunschweig,Braunschweig,VfL Bochum,Bochum,2,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,30. Spieltag,2017-04-24,20:15:00,VfB Stuttgart,Stuttgart,1. FC Union Berlin,Union Berlin,3,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,31. Spieltag,2017-04-28,18:30:00,FC St. Pauli,St. Pauli,1. FC Heidenheim 1846,Heidenheim,3,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,31. Spieltag,2017-04-28,18:30:00,1. FC Union Berlin,Union Berlin,SV Sandhausen,Sandhausen,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,31. Spieltag,2017-04-28,18:30:00,VfL Bochum,Bochum,SG Dynamo Dresden,Dresden,4,2,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,31. Spieltag,2017-04-29,13:00:00,Karlsruher SC,Karlsruhe,1. FC Kaiserslautern,Kaiserslautern,1,3,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,31. Spieltag,2017-04-29,13:00:00,1. FC Nürnberg,Nürnberg,VfB Stuttgart,Stuttgart,2,3,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,31. Spieltag,2017-04-29,13:00:00,Arminia Bielefeld,Bielefeld,SpVgg Greuther Fürth,Fürth,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,31. Spieltag,2017-04-30,13:30:00,Hannover 96,Hannover,Fortuna Düsseldorf,Düsseldorf,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,31. Spieltag,2017-04-30,13:30:00,Erzgebirge Aue,Aue,FC Kickers Würzburg,Würzburg,3,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,31. Spieltag,2017-04-30,13:30:00,TSV 1860 München,1860 München,Eintracht Braunschweig,Braunschweig,0,1,0,3,München,Allianz Arena,39500
2. Bundesliga,2016/2017,32. Spieltag,2017-05-05,18:30:00,1. FC Kaiserslautern,Kaiserslautern,FC St. Pauli,St. Pauli,1,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,32. Spieltag,2017-05-05,18:30:00,SG Dynamo Dresden,Dresden,TSV 1860 München,1860 München,1,2,0,3,Dresden,DDV-Stadion,29564
2. Bundesliga,2016/2017,32. Spieltag,2017-05-05,18:30:00,1. FC Heidenheim 1846,Heidenheim,Hannover 96,Hannover,0,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,32. Spieltag,2017-05-06,13:00:00,Fortuna Düsseldorf,Düsseldorf,FC Kickers Würzburg,Würzburg,1,1,1,1,Düsseldorf,Esprit-Arena,27192
2. Bundesliga,2016/2017,32. Spieltag,2017-05-06,13:00:00,SV Sandhausen,Sandhausen,1. FC Nürnberg,Nürnberg,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,32. Spieltag,2017-05-07,13:30:00,SpVgg Greuther Fürth,Fürth,Karlsruher SC,Karlsruhe,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,32. Spieltag,2017-05-07,13:30:00,VfL Bochum,Bochum,Arminia Bielefeld,Bielefeld,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,32. Spieltag,2017-05-07,13:30:00,VfB Stuttgart,Stuttgart,Erzgebirge Aue,Aue,3,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,32. Spieltag,2017-05-08,20:15:00,Eintracht Braunschweig,Braunschweig,1. FC Union Berlin,Union Berlin,3,1,3,0,Braunschweig,Eintracht-Stadion,23225
2. Bundesliga,2016/2017,33. Spieltag,2017-05-14,15:30:00,TSV 1860 München,1860 München,VfL Bochum,Bochum,1,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,33. Spieltag,2017-05-14,15:30:00,Arminia Bielefeld,Bielefeld,Eintracht Braunschweig,Braunschweig,6,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,33. Spieltag,2017-05-14,15:30:00,FC St. Pauli,St. Pauli,SpVgg Greuther Fürth,Fürth,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,33. Spieltag,2017-05-14,15:30:00,Erzgebirge Aue,Aue,1. FC Kaiserslautern,Kaiserslautern,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,33. Spieltag,2017-05-14,15:30:00,1. FC Union Berlin,Union Berlin,1. FC Heidenheim 1846,Heidenheim,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,33. Spieltag,2017-05-14,15:30:00,FC Kickers Würzburg,Würzburg,SV Sandhausen,Sandhausen,0,1,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,33. Spieltag,2017-05-14,15:30:00,1. FC Nürnberg,Nürnberg,Fortuna Düsseldorf,Düsseldorf,2,3,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,33. Spieltag,2017-05-14,15:30:00,Hannover 96,Hannover,VfB Stuttgart,Stuttgart,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,33. Spieltag,2017-05-14,15:30:00,Karlsruher SC,Karlsruhe,SG Dynamo Dresden,Dresden,3,4,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,34. Spieltag,2017-05-21,15:30:00,SV Sandhausen,Sandhausen,Hannover 96,Hannover,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,34. Spieltag,2017-05-21,15:30:00,VfB Stuttgart,Stuttgart,FC Kickers Würzburg,Würzburg,4,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,34. Spieltag,2017-05-21,15:30:00,1. FC Kaiserslautern,Kaiserslautern,1. FC Nürnberg,Nürnberg,1,0,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,34. Spieltag,2017-05-21,15:30:00,VfL Bochum,Bochum,FC St. Pauli,St. Pauli,1,3,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,34. Spieltag,2017-05-21,15:30:00,SpVgg Greuther Fürth,Fürth,1. FC Union Berlin,Union Berlin,1,2,0,3,Unknown,Unknown,-1
2. Bundesliga,2016/2017,34. Spieltag,2017-05-21,15:30:00,Eintracht Braunschweig,Braunschweig,Karlsruher SC,Karlsruhe,2,1,3,0,Unknown,Unknown,-1
2. Bundesliga,2016/2017,34. Spieltag,2017-05-21,15:30:00,SG Dynamo Dresden,Dresden,Arminia Bielefeld,Bielefeld,1,1,1,1,Unknown,Unknown,-1
2. Bundesliga,2016/2017,34. Spieltag,2017-05-21,15:30:00,1. FC Heidenheim 1846,Heidenheim,TSV 1860 München,1860 München,2,1,3,0,Unknown,Unknown,-1
